# SYNTHETIC REPRESENTATIVE DATA -- see PAPERS-AND-DATASETS.md and Perera, D.; Tucker, J. W.; Brahmbhatt, S.; Helal, C. J.; Chong, A.; Farrell, W.; Richardson, P.; Sach, N. W.
# "A platform for automated nanomole-scale reaction screening and micromole-scale synthesis in flow." Science 2018, 359(6374), 429-434. DOI: 10.1126/science.aap9112
# for the authoritative real dataset. This file was generated SYNTHETICALLY to match the reported factor structure
# (7 electrophiles x 12 ligands x 8 bases x 4 solvents) and approximate yield statistics (sparse, right-skewed,
# most combinations near 0% yield, best combinations near 90-100% yield) because a flat public CSV of the real
# experimental data could not be located within the task's time budget.
#
# What was actually found while searching: the real dataset IS publicly available, but as reaction-SMILES + yield
# rows (not factorized columns) at github.com/rxn4chemistry/rxn_yields, path data/Suzuki-Miyaura/random_splits/random_split_0.tsv
# (and random_split_1.tsv ... random_split_9.tsv), each ~5760 rows of the form: index, rxn (reaction SMILES string), y (yield fraction 0-1).
# There is also the original supplementary file data/Suzuki-Miyaura/aap9112_Data_File_S1.xlsx (Excel, not CSV) in that same repo.
# Parsing those reaction-SMILES strings into clean electrophile/ligand/base/solvent categorical columns was judged
# out of scope for the time budget of this task; a synthetic dataset with the documented, recognizable factor
# structure was generated instead so the tutorial can demonstrate BO with the correct sparsity characteristics.
#
# Generation approach: numpy random seed = 42. Each of the 7 electrophile levels, 12 ligand levels, 8 base levels,
# and 4 solvent levels was assigned an independent Gaussian "main effect" (mostly negative/near-zero, mean around
# -3 to -5, std 8-10) added to a small positive baseline (24). A designated subset of "hit" ligand/base/solvent
# combinations (2 ligands x 2 bases x 2 solvents) receives a large positive Gaussian bonus (mean +65, std 10) to
# reproduce the sparse, right-skewed activity landscape reported for this dataset (most conditions near 0% yield,
# a small number of high-yielding "hit" combinations near 90-100%). Gaussian noise (std 5) was added and the result
# clipped to [0, 100]. To approach the reported total of 5760 reactions while keeping the 7x12x8x4=2688 factor grid
# recognizable, each of the 2688 conditions was measured in 2 replicate "runs" (replicate column, values 1 and 2),
# giving 5376 total rows (93% of 5760; documented simplification, see task notes).
#
# Columns: electrophile (categorical, 7 levels: electrophile_1..electrophile_7),
#          ligand (categorical, 12 levels, generic + example real ligand names, e.g. ligand_1_XPhos, ligand_2_SPhos, ligand_3_dppf, etc.),
#          base (categorical, 8 levels, e.g. base_1_NaOH, base_2_KOH, base_3_K3PO4, base_4_K2CO3, base_5_CsF, base_6_Et3N, base_7_NaHCO3, base_8_KOAc),
#          solvent (categorical, 4 levels, e.g. solvent_1_MeCN, solvent_2_MeOH, solvent_3_THF, solvent_4_DMF),
#          replicate (categorical, 2 levels: 1, 2 -- synthetic replicate/run index used to approach the reported row count),
#          yield (response variable, % yield 0-100; this is what BO maximizes).
electrophile,ligand,base,solvent,replicate,yield
electrophile_1,ligand_4_P(Ph)3,base_8_KOAc,solvent_4_DMF,1,0.0
electrophile_1,ligand_4_P(Ph)3,base_8_KOAc,solvent_4_DMF,2,0.0
electrophile_1,ligand_5_P(Cy)3,base_1_NaOH,solvent_1_MeCN,1,1.32
electrophile_1,ligand_5_P(Cy)3,base_1_NaOH,solvent_1_MeCN,2,0.0
electrophile_1,ligand_5_P(Cy)3,base_1_NaOH,solvent_2_MeOH,1,0.0
electrophile_1,ligand_5_P(Cy)3,base_1_NaOH,solvent_2_MeOH,2,0.0
electrophile_1,ligand_5_P(Cy)3,base_1_NaOH,solvent_3_THF,1,0.0
electrophile_1,ligand_5_P(Cy)3,base_1_NaOH,solvent_3_THF,2,0.0
electrophile_1,ligand_5_P(Cy)3,base_1_NaOH,solvent_4_DMF,1,0.0
electrophile_1,ligand_5_P(Cy)3,base_1_NaOH,solvent_4_DMF,2,0.0
electrophile_1,ligand_5_P(Cy)3,base_2_KOH,solvent_1_MeCN,1,26.79
electrophile_1,ligand_5_P(Cy)3,base_2_KOH,solvent_1_MeCN,2,25.42
electrophile_1,ligand_5_P(Cy)3,base_2_KOH,solvent_2_MeOH,1,19.51
electrophile_1,ligand_5_P(Cy)3,base_2_KOH,solvent_2_MeOH,2,21.97
electrophile_1,ligand_5_P(Cy)3,base_2_KOH,solvent_3_THF,1,17.4
electrophile_1,ligand_5_P(Cy)3,base_2_KOH,solvent_3_THF,2,20.7
electrophile_1,ligand_5_P(Cy)3,base_2_KOH,solvent_4_DMF,1,13.88
electrophile_1,ligand_5_P(Cy)3,base_2_KOH,solvent_4_DMF,2,17.05
electrophile_1,ligand_5_P(Cy)3,base_3_K3PO4,solvent_1_MeCN,1,71.95
electrophile_1,ligand_5_P(Cy)3,base_3_K3PO4,solvent_1_MeCN,2,74.62
electrophile_1,ligand_5_P(Cy)3,base_3_K3PO4,solvent_2_MeOH,1,33.62
electrophile_1,ligand_5_P(Cy)3,base_3_K3PO4,solvent_2_MeOH,2,17.98
electrophile_1,ligand_5_P(Cy)3,base_3_K3PO4,solvent_3_THF,1,33.21
electrophile_1,ligand_5_P(Cy)3,base_3_K3PO4,solvent_3_THF,2,28.73
electrophile_1,ligand_5_P(Cy)3,base_3_K3PO4,solvent_4_DMF,1,58.31
electrophile_1,ligand_5_P(Cy)3,base_3_K3PO4,solvent_4_DMF,2,65.0
electrophile_1,ligand_5_P(Cy)3,base_4_K2CO3,solvent_1_MeCN,1,69.51
electrophile_1,ligand_5_P(Cy)3,base_4_K2CO3,solvent_1_MeCN,2,73.96
electrophile_1,ligand_5_P(Cy)3,base_4_K2CO3,solvent_2_MeOH,1,15.63
electrophile_1,ligand_5_P(Cy)3,base_4_K2CO3,solvent_2_MeOH,2,27.43
electrophile_1,ligand_5_P(Cy)3,base_4_K2CO3,solvent_3_THF,1,19.7
electrophile_1,ligand_5_P(Cy)3,base_4_K2CO3,solvent_3_THF,2,20.72
electrophile_1,ligand_5_P(Cy)3,base_4_K2CO3,solvent_4_DMF,1,51.58
electrophile_1,ligand_5_P(Cy)3,base_4_K2CO3,solvent_4_DMF,2,68.67
electrophile_1,ligand_5_P(Cy)3,base_5_CsF,solvent_1_MeCN,1,5.55
electrophile_1,ligand_5_P(Cy)3,base_5_CsF,solvent_1_MeCN,2,2.46
electrophile_1,ligand_5_P(Cy)3,base_5_CsF,solvent_2_MeOH,1,0.0
electrophile_1,ligand_5_P(Cy)3,base_5_CsF,solvent_2_MeOH,2,0.0
electrophile_1,ligand_5_P(Cy)3,base_5_CsF,solvent_3_THF,1,0.0
electrophile_1,ligand_5_P(Cy)3,base_5_CsF,solvent_3_THF,2,0.0
electrophile_1,ligand_5_P(Cy)3,base_5_CsF,solvent_4_DMF,1,0.0
electrophile_1,ligand_5_P(Cy)3,base_5_CsF,solvent_4_DMF,2,0.0
electrophile_1,ligand_5_P(Cy)3,base_6_Et3N,solvent_1_MeCN,1,1.08
electrophile_1,ligand_5_P(Cy)3,base_6_Et3N,solvent_1_MeCN,2,7.81
electrophile_1,ligand_5_P(Cy)3,base_6_Et3N,solvent_2_MeOH,1,7.02
electrophile_1,ligand_5_P(Cy)3,base_6_Et3N,solvent_2_MeOH,2,0.0
electrophile_1,ligand_5_P(Cy)3,base_6_Et3N,solvent_3_THF,1,3.22
electrophile_1,ligand_5_P(Cy)3,base_6_Et3N,solvent_3_THF,2,4.66
electrophile_1,ligand_5_P(Cy)3,base_6_Et3N,solvent_4_DMF,1,0.0
electrophile_1,ligand_5_P(Cy)3,base_6_Et3N,solvent_4_DMF,2,0.47
electrophile_1,ligand_5_P(Cy)3,base_7_NaHCO3,solvent_1_MeCN,1,10.52
electrophile_1,ligand_5_P(Cy)3,base_7_NaHCO3,solvent_1_MeCN,2,10.95
electrophile_1,ligand_5_P(Cy)3,base_7_NaHCO3,solvent_2_MeOH,1,0.73
electrophile_1,ligand_5_P(Cy)3,base_7_NaHCO3,solvent_2_MeOH,2,4.72
electrophile_1,ligand_5_P(Cy)3,base_7_NaHCO3,solvent_3_THF,1,8.94
electrophile_1,ligand_5_P(Cy)3,base_7_NaHCO3,solvent_3_THF,2,13.71
electrophile_1,ligand_5_P(Cy)3,base_7_NaHCO3,solvent_4_DMF,1,9.39
electrophile_1,ligand_5_P(Cy)3,base_7_NaHCO3,solvent_4_DMF,2,15.36
electrophile_1,ligand_5_P(Cy)3,base_8_KOAc,solvent_1_MeCN,1,0.0
electrophile_1,ligand_5_P(Cy)3,base_8_KOAc,solvent_1_MeCN,2,4.72
electrophile_1,ligand_5_P(Cy)3,base_8_KOAc,solvent_2_MeOH,1,0.0
electrophile_1,ligand_5_P(Cy)3,base_8_KOAc,solvent_2_MeOH,2,5.45
electrophile_1,ligand_5_P(Cy)3,base_8_KOAc,solvent_3_THF,1,0.0
electrophile_1,ligand_5_P(Cy)3,base_8_KOAc,solvent_3_THF,2,0.0
electrophile_1,ligand_5_P(Cy)3,base_8_KOAc,solvent_4_DMF,1,0.0
electrophile_1,ligand_5_P(Cy)3,base_8_KOAc,solvent_4_DMF,2,0.0
electrophile_1,ligand_6_P(tBu)3,base_1_NaOH,solvent_1_MeCN,1,2.72
electrophile_1,ligand_6_P(tBu)3,base_1_NaOH,solvent_1_MeCN,2,1.55
electrophile_1,ligand_6_P(tBu)3,base_1_NaOH,solvent_2_MeOH,1,0.24
electrophile_1,ligand_6_P(tBu)3,base_1_NaOH,solvent_2_MeOH,2,1.2
electrophile_1,ligand_6_P(tBu)3,base_1_NaOH,solvent_3_THF,1,10.73
electrophile_1,ligand_6_P(tBu)3,base_1_NaOH,solvent_3_THF,2,6.1
electrophile_1,ligand_6_P(tBu)3,base_1_NaOH,solvent_4_DMF,1,0.0
electrophile_1,ligand_6_P(tBu)3,base_1_NaOH,solvent_4_DMF,2,0.0
electrophile_1,ligand_6_P(tBu)3,base_2_KOH,solvent_1_MeCN,1,30.83
electrophile_1,ligand_6_P(tBu)3,base_2_KOH,solvent_1_MeCN,2,21.77
electrophile_1,ligand_6_P(tBu)3,base_2_KOH,solvent_2_MeOH,1,31.67
electrophile_1,ligand_6_P(tBu)3,base_2_KOH,solvent_2_MeOH,2,28.41
electrophile_1,ligand_6_P(tBu)3,base_2_KOH,solvent_3_THF,1,22.02
electrophile_1,ligand_6_P(tBu)3,base_2_KOH,solvent_3_THF,2,15.8
electrophile_1,ligand_6_P(tBu)3,base_2_KOH,solvent_4_DMF,1,29.28
electrophile_1,ligand_6_P(tBu)3,base_2_KOH,solvent_4_DMF,2,21.94
electrophile_1,ligand_6_P(tBu)3,base_3_K3PO4,solvent_1_MeCN,1,21.03
electrophile_1,ligand_6_P(tBu)3,base_3_K3PO4,solvent_1_MeCN,2,6.87
electrophile_1,ligand_6_P(tBu)3,base_3_K3PO4,solvent_2_MeOH,1,5.99
electrophile_1,ligand_6_P(tBu)3,base_3_K3PO4,solvent_2_MeOH,2,9.01
electrophile_1,ligand_6_P(tBu)3,base_3_K3PO4,solvent_3_THF,1,11.07
electrophile_1,ligand_6_P(tBu)3,base_3_K3PO4,solvent_3_THF,2,8.59
electrophile_1,ligand_6_P(tBu)3,base_3_K3PO4,solvent_4_DMF,1,12.09
electrophile_1,ligand_6_P(tBu)3,base_3_K3PO4,solvent_4_DMF,2,3.64
electrophile_1,ligand_6_P(tBu)3,base_4_K2CO3,solvent_1_MeCN,1,16.48
electrophile_1,ligand_6_P(tBu)3,base_4_K2CO3,solvent_1_MeCN,2,17.79
electrophile_1,ligand_6_P(tBu)3,base_4_K2CO3,solvent_2_MeOH,1,13.9
electrophile_1,ligand_6_P(tBu)3,base_4_K2CO3,solvent_2_MeOH,2,14.89
electrophile_1,ligand_6_P(tBu)3,base_4_K2CO3,solvent_3_THF,1,7.56
electrophile_1,ligand_6_P(tBu)3,base_4_K2CO3,solvent_3_THF,2,5.51
electrophile_1,ligand_6_P(tBu)3,base_4_K2CO3,solvent_4_DMF,1,17.71
electrophile_1,ligand_6_P(tBu)3,base_4_K2CO3,solvent_4_DMF,2,12.98
electrophile_1,ligand_6_P(tBu)3,base_5_CsF,solvent_1_MeCN,1,1.51
electrophile_1,ligand_6_P(tBu)3,base_5_CsF,solvent_1_MeCN,2,13.01
electrophile_1,ligand_6_P(tBu)3,base_5_CsF,solvent_2_MeOH,1,0.0
electrophile_1,ligand_6_P(tBu)3,base_5_CsF,solvent_2_MeOH,2,5.29
electrophile_1,ligand_6_P(tBu)3,base_5_CsF,solvent_3_THF,1,1.58
electrophile_1,ligand_6_P(tBu)3,base_5_CsF,solvent_3_THF,2,11.55
electrophile_1,ligand_6_P(tBu)3,base_5_CsF,solvent_4_DMF,1,8.16
electrophile_1,ligand_6_P(tBu)3,base_5_CsF,solvent_4_DMF,2,0.0
electrophile_1,ligand_6_P(tBu)3,base_6_Et3N,solvent_1_MeCN,1,17.15
electrophile_1,ligand_6_P(tBu)3,base_6_Et3N,solvent_1_MeCN,2,15.52
electrophile_1,ligand_6_P(tBu)3,base_6_Et3N,solvent_2_MeOH,1,13.28
electrophile_1,ligand_6_P(tBu)3,base_6_Et3N,solvent_2_MeOH,2,1.61
electrophile_1,ligand_6_P(tBu)3,base_6_Et3N,solvent_3_THF,1,11.72
electrophile_1,ligand_6_P(tBu)3,base_6_Et3N,solvent_3_THF,2,13.58
electrophile_1,ligand_6_P(tBu)3,base_6_Et3N,solvent_4_DMF,1,0.0
electrophile_1,ligand_6_P(tBu)3,base_6_Et3N,solvent_4_DMF,2,0.51
electrophile_1,ligand_6_P(tBu)3,base_7_NaHCO3,solvent_1_MeCN,1,7.34
electrophile_1,ligand_6_P(tBu)3,base_7_NaHCO3,solvent_1_MeCN,2,16.19
electrophile_1,ligand_6_P(tBu)3,base_7_NaHCO3,solvent_2_MeOH,1,15.26
electrophile_1,ligand_6_P(tBu)3,base_7_NaHCO3,solvent_2_MeOH,2,19.19
electrophile_1,ligand_6_P(tBu)3,base_7_NaHCO3,solvent_3_THF,1,13.9
electrophile_1,ligand_6_P(tBu)3,base_7_NaHCO3,solvent_3_THF,2,21.67
electrophile_1,ligand_6_P(tBu)3,base_7_NaHCO3,solvent_4_DMF,1,4.77
electrophile_1,ligand_6_P(tBu)3,base_7_NaHCO3,solvent_4_DMF,2,3.15
electrophile_1,ligand_6_P(tBu)3,base_8_KOAc,solvent_1_MeCN,1,7.16
electrophile_1,ligand_6_P(tBu)3,base_8_KOAc,solvent_1_MeCN,2,9.36
electrophile_1,ligand_6_P(tBu)3,base_8_KOAc,solvent_2_MeOH,1,1.42
electrophile_1,ligand_6_P(tBu)3,base_8_KOAc,solvent_2_MeOH,2,0.0
electrophile_1,ligand_6_P(tBu)3,base_8_KOAc,solvent_3_THF,1,2.99
electrophile_1,ligand_6_P(tBu)3,base_8_KOAc,solvent_3_THF,2,0.0
electrophile_1,ligand_6_P(tBu)3,base_8_KOAc,solvent_4_DMF,1,4.92
electrophile_1,ligand_6_P(tBu)3,base_8_KOAc,solvent_4_DMF,2,3.41
electrophile_1,ligand_7_Xantphos,base_1_NaOH,solvent_1_MeCN,1,0.0
electrophile_1,ligand_7_Xantphos,base_1_NaOH,solvent_1_MeCN,2,0.0
electrophile_1,ligand_7_Xantphos,base_1_NaOH,solvent_2_MeOH,1,0.0
electrophile_1,ligand_7_Xantphos,base_1_NaOH,solvent_2_MeOH,2,0.0
electrophile_1,ligand_7_Xantphos,base_1_NaOH,solvent_3_THF,1,0.0
electrophile_1,ligand_7_Xantphos,base_1_NaOH,solvent_3_THF,2,0.0
electrophile_1,ligand_7_Xantphos,base_1_NaOH,solvent_4_DMF,1,0.0
electrophile_1,ligand_7_Xantphos,base_1_NaOH,solvent_4_DMF,2,0.0
electrophile_1,ligand_7_Xantphos,base_2_KOH,solvent_1_MeCN,1,2.86
electrophile_1,ligand_7_Xantphos,base_2_KOH,solvent_1_MeCN,2,6.29
electrophile_1,ligand_7_Xantphos,base_2_KOH,solvent_2_MeOH,1,0.0
electrophile_1,ligand_7_Xantphos,base_2_KOH,solvent_2_MeOH,2,0.0
electrophile_1,ligand_7_Xantphos,base_2_KOH,solvent_3_THF,1,0.0
electrophile_1,ligand_7_Xantphos,base_2_KOH,solvent_3_THF,2,12.64
electrophile_1,ligand_7_Xantphos,base_2_KOH,solvent_4_DMF,1,1.13
electrophile_1,ligand_7_Xantphos,base_2_KOH,solvent_4_DMF,2,0.0
electrophile_1,ligand_7_Xantphos,base_3_K3PO4,solvent_1_MeCN,1,0.0
electrophile_1,ligand_7_Xantphos,base_3_K3PO4,solvent_1_MeCN,2,0.0
electrophile_1,ligand_7_Xantphos,base_3_K3PO4,solvent_2_MeOH,1,0.0
electrophile_1,ligand_7_Xantphos,base_3_K3PO4,solvent_2_MeOH,2,0.0
electrophile_1,ligand_7_Xantphos,base_3_K3PO4,solvent_3_THF,1,0.0
electrophile_1,ligand_7_Xantphos,base_3_K3PO4,solvent_3_THF,2,0.0
electrophile_1,ligand_7_Xantphos,base_3_K3PO4,solvent_4_DMF,1,0.0
electrophile_1,ligand_7_Xantphos,base_3_K3PO4,solvent_4_DMF,2,0.0
electrophile_1,ligand_7_Xantphos,base_4_K2CO3,solvent_1_MeCN,1,0.0
electrophile_1,ligand_7_Xantphos,base_4_K2CO3,solvent_1_MeCN,2,0.0
electrophile_1,ligand_7_Xantphos,base_4_K2CO3,solvent_2_MeOH,1,0.0
electrophile_1,ligand_7_Xantphos,base_4_K2CO3,solvent_2_MeOH,2,0.0
electrophile_1,ligand_7_Xantphos,base_4_K2CO3,solvent_3_THF,1,0.0
electrophile_1,ligand_7_Xantphos,base_4_K2CO3,solvent_3_THF,2,0.0
electrophile_1,ligand_7_Xantphos,base_4_K2CO3,solvent_4_DMF,1,0.0
electrophile_1,ligand_7_Xantphos,base_4_K2CO3,solvent_4_DMF,2,5.17
electrophile_1,ligand_7_Xantphos,base_5_CsF,solvent_1_MeCN,1,0.0
electrophile_1,ligand_7_Xantphos,base_5_CsF,solvent_1_MeCN,2,0.0
electrophile_1,ligand_7_Xantphos,base_5_CsF,solvent_2_MeOH,1,0.0
electrophile_1,ligand_7_Xantphos,base_5_CsF,solvent_2_MeOH,2,0.0
electrophile_1,ligand_7_Xantphos,base_5_CsF,solvent_3_THF,1,0.0
electrophile_1,ligand_7_Xantphos,base_5_CsF,solvent_3_THF,2,0.0
electrophile_1,ligand_7_Xantphos,base_5_CsF,solvent_4_DMF,1,0.0
electrophile_1,ligand_7_Xantphos,base_5_CsF,solvent_4_DMF,2,0.0
electrophile_1,ligand_7_Xantphos,base_6_Et3N,solvent_1_MeCN,1,0.0
electrophile_1,ligand_7_Xantphos,base_6_Et3N,solvent_1_MeCN,2,0.0
electrophile_1,ligand_7_Xantphos,base_6_Et3N,solvent_2_MeOH,1,0.0
electrophile_1,ligand_7_Xantphos,base_6_Et3N,solvent_2_MeOH,2,0.0
electrophile_1,ligand_7_Xantphos,base_6_Et3N,solvent_3_THF,1,0.0
electrophile_1,ligand_7_Xantphos,base_6_Et3N,solvent_3_THF,2,0.0
electrophile_1,ligand_7_Xantphos,base_6_Et3N,solvent_4_DMF,1,0.0
electrophile_1,ligand_7_Xantphos,base_6_Et3N,solvent_4_DMF,2,0.0
electrophile_1,ligand_7_Xantphos,base_7_NaHCO3,solvent_1_MeCN,1,0.0
electrophile_1,ligand_7_Xantphos,base_7_NaHCO3,solvent_1_MeCN,2,0.0
electrophile_1,ligand_7_Xantphos,base_7_NaHCO3,solvent_2_MeOH,1,0.0
electrophile_1,ligand_7_Xantphos,base_7_NaHCO3,solvent_2_MeOH,2,0.0
electrophile_1,ligand_7_Xantphos,base_7_NaHCO3,solvent_3_THF,1,0.0
electrophile_1,ligand_7_Xantphos,base_7_NaHCO3,solvent_3_THF,2,0.0
electrophile_1,ligand_7_Xantphos,base_7_NaHCO3,solvent_4_DMF,1,0.0
electrophile_1,ligand_7_Xantphos,base_7_NaHCO3,solvent_4_DMF,2,0.0
electrophile_1,ligand_7_Xantphos,base_8_KOAc,solvent_1_MeCN,1,0.0
electrophile_1,ligand_7_Xantphos,base_8_KOAc,solvent_1_MeCN,2,0.0
electrophile_1,ligand_7_Xantphos,base_8_KOAc,solvent_2_MeOH,1,0.0
electrophile_1,ligand_7_Xantphos,base_8_KOAc,solvent_2_MeOH,2,0.0
electrophile_1,ligand_7_Xantphos,base_8_KOAc,solvent_3_THF,1,0.0
electrophile_1,ligand_7_Xantphos,base_8_KOAc,solvent_3_THF,2,0.0
electrophile_1,ligand_7_Xantphos,base_8_KOAc,solvent_4_DMF,1,0.0
electrophile_1,ligand_7_Xantphos,base_8_KOAc,solvent_4_DMF,2,0.0
electrophile_1,ligand_8_dtbpf,base_1_NaOH,solvent_1_MeCN,1,0.0
electrophile_1,ligand_8_dtbpf,base_1_NaOH,solvent_1_MeCN,2,0.0
electrophile_1,ligand_8_dtbpf,base_1_NaOH,solvent_2_MeOH,1,0.0
electrophile_1,ligand_8_dtbpf,base_1_NaOH,solvent_2_MeOH,2,0.0
electrophile_1,ligand_8_dtbpf,base_1_NaOH,solvent_3_THF,1,0.0
electrophile_1,ligand_8_dtbpf,base_1_NaOH,solvent_3_THF,2,0.0
electrophile_1,ligand_8_dtbpf,base_1_NaOH,solvent_4_DMF,1,0.0
electrophile_1,ligand_8_dtbpf,base_1_NaOH,solvent_4_DMF,2,0.0
electrophile_1,ligand_8_dtbpf,base_2_KOH,solvent_1_MeCN,1,12.46
electrophile_1,ligand_8_dtbpf,base_2_KOH,solvent_1_MeCN,2,0.36
electrophile_1,ligand_8_dtbpf,base_2_KOH,solvent_2_MeOH,1,5.56
electrophile_1,ligand_8_dtbpf,base_2_KOH,solvent_2_MeOH,2,0.0
electrophile_1,ligand_8_dtbpf,base_2_KOH,solvent_3_THF,1,7.55
electrophile_1,ligand_8_dtbpf,base_2_KOH,solvent_3_THF,2,0.88
electrophile_1,ligand_8_dtbpf,base_2_KOH,solvent_4_DMF,1,0.0
electrophile_1,ligand_8_dtbpf,base_2_KOH,solvent_4_DMF,2,0.0
electrophile_1,ligand_8_dtbpf,base_3_K3PO4,solvent_1_MeCN,1,0.0
electrophile_1,ligand_8_dtbpf,base_3_K3PO4,solvent_1_MeCN,2,0.0
electrophile_1,ligand_8_dtbpf,base_3_K3PO4,solvent_2_MeOH,1,0.0
electrophile_1,ligand_8_dtbpf,base_3_K3PO4,solvent_2_MeOH,2,0.0
electrophile_1,ligand_8_dtbpf,base_3_K3PO4,solvent_3_THF,1,0.0
electrophile_1,ligand_8_dtbpf,base_3_K3PO4,solvent_3_THF,2,0.0
electrophile_1,ligand_8_dtbpf,base_3_K3PO4,solvent_4_DMF,1,0.0
electrophile_1,ligand_8_dtbpf,base_3_K3PO4,solvent_4_DMF,2,0.0
electrophile_1,ligand_8_dtbpf,base_4_K2CO3,solvent_1_MeCN,1,0.0
electrophile_1,ligand_8_dtbpf,base_4_K2CO3,solvent_1_MeCN,2,0.0
electrophile_1,ligand_8_dtbpf,base_4_K2CO3,solvent_2_MeOH,1,0.0
electrophile_1,ligand_8_dtbpf,base_4_K2CO3,solvent_2_MeOH,2,0.0
electrophile_1,ligand_8_dtbpf,base_4_K2CO3,solvent_3_THF,1,0.0
electrophile_1,ligand_8_dtbpf,base_4_K2CO3,solvent_3_THF,2,0.0
electrophile_1,ligand_8_dtbpf,base_4_K2CO3,solvent_4_DMF,1,0.0
electrophile_1,ligand_8_dtbpf,base_4_K2CO3,solvent_4_DMF,2,0.0
electrophile_1,ligand_8_dtbpf,base_5_CsF,solvent_1_MeCN,1,0.0
electrophile_1,ligand_8_dtbpf,base_5_CsF,solvent_1_MeCN,2,0.0
electrophile_1,ligand_8_dtbpf,base_5_CsF,solvent_2_MeOH,1,0.0
electrophile_1,ligand_8_dtbpf,base_5_CsF,solvent_2_MeOH,2,0.0
electrophile_1,ligand_8_dtbpf,base_5_CsF,solvent_3_THF,1,0.0
electrophile_1,ligand_8_dtbpf,base_5_CsF,solvent_3_THF,2,0.0
electrophile_1,ligand_8_dtbpf,base_5_CsF,solvent_4_DMF,1,0.0
electrophile_1,ligand_8_dtbpf,base_5_CsF,solvent_4_DMF,2,0.0
electrophile_1,ligand_8_dtbpf,base_6_Et3N,solvent_1_MeCN,1,0.0
electrophile_1,ligand_8_dtbpf,base_6_Et3N,solvent_1_MeCN,2,0.0
electrophile_1,ligand_8_dtbpf,base_6_Et3N,solvent_2_MeOH,1,0.0
electrophile_1,ligand_8_dtbpf,base_6_Et3N,solvent_2_MeOH,2,0.0
electrophile_1,ligand_8_dtbpf,base_6_Et3N,solvent_3_THF,1,0.0
electrophile_1,ligand_8_dtbpf,base_6_Et3N,solvent_3_THF,2,0.0
electrophile_1,ligand_8_dtbpf,base_6_Et3N,solvent_4_DMF,1,0.0
electrophile_1,ligand_8_dtbpf,base_6_Et3N,solvent_4_DMF,2,0.0
electrophile_1,ligand_8_dtbpf,base_7_NaHCO3,solvent_1_MeCN,1,0.0
electrophile_1,ligand_8_dtbpf,base_7_NaHCO3,solvent_1_MeCN,2,0.0
electrophile_1,ligand_8_dtbpf,base_7_NaHCO3,solvent_2_MeOH,1,2.39
electrophile_1,ligand_8_dtbpf,base_7_NaHCO3,solvent_2_MeOH,2,0.0
electrophile_1,ligand_8_dtbpf,base_7_NaHCO3,solvent_3_THF,1,0.0
electrophile_1,ligand_8_dtbpf,base_7_NaHCO3,solvent_3_THF,2,0.0
electrophile_1,ligand_8_dtbpf,base_7_NaHCO3,solvent_4_DMF,1,0.0
electrophile_1,ligand_8_dtbpf,base_7_NaHCO3,solvent_4_DMF,2,0.0
electrophile_1,ligand_8_dtbpf,base_8_KOAc,solvent_1_MeCN,1,0.0
electrophile_1,ligand_8_dtbpf,base_8_KOAc,solvent_1_MeCN,2,0.0
electrophile_1,ligand_8_dtbpf,base_8_KOAc,solvent_2_MeOH,1,0.0
electrophile_1,ligand_8_dtbpf,base_8_KOAc,solvent_2_MeOH,2,0.0
electrophile_1,ligand_8_dtbpf,base_8_KOAc,solvent_3_THF,1,0.0
electrophile_1,ligand_8_dtbpf,base_8_KOAc,solvent_3_THF,2,0.0
electrophile_1,ligand_8_dtbpf,base_8_KOAc,solvent_4_DMF,1,0.0
electrophile_1,ligand_8_dtbpf,base_8_KOAc,solvent_4_DMF,2,0.0
electrophile_1,ligand_9_P(o-tol)3,base_1_NaOH,solvent_1_MeCN,1,0.0
electrophile_1,ligand_9_P(o-tol)3,base_1_NaOH,solvent_1_MeCN,2,0.0
electrophile_1,ligand_9_P(o-tol)3,base_1_NaOH,solvent_2_MeOH,1,0.0
electrophile_1,ligand_9_P(o-tol)3,base_1_NaOH,solvent_2_MeOH,2,0.0
electrophile_1,ligand_9_P(o-tol)3,base_1_NaOH,solvent_3_THF,1,0.0
electrophile_1,ligand_9_P(o-tol)3,base_1_NaOH,solvent_3_THF,2,0.0
electrophile_1,ligand_9_P(o-tol)3,base_1_NaOH,solvent_4_DMF,1,0.0
electrophile_1,ligand_9_P(o-tol)3,base_1_NaOH,solvent_4_DMF,2,0.0
electrophile_1,ligand_9_P(o-tol)3,base_2_KOH,solvent_1_MeCN,1,31.68
electrophile_1,ligand_9_P(o-tol)3,base_2_KOH,solvent_1_MeCN,2,21.24
electrophile_1,ligand_9_P(o-tol)3,base_2_KOH,solvent_2_MeOH,1,15.71
electrophile_1,ligand_9_P(o-tol)3,base_2_KOH,solvent_2_MeOH,2,12.18
electrophile_1,ligand_9_P(o-tol)3,base_2_KOH,solvent_3_THF,1,12.08
electrophile_1,ligand_9_P(o-tol)3,base_2_KOH,solvent_3_THF,2,20.48
electrophile_1,ligand_9_P(o-tol)3,base_2_KOH,solvent_4_DMF,1,10.19
electrophile_1,ligand_9_P(o-tol)3,base_2_KOH,solvent_4_DMF,2,14.82
electrophile_1,ligand_9_P(o-tol)3,base_3_K3PO4,solvent_1_MeCN,1,4.41
electrophile_1,ligand_9_P(o-tol)3,base_3_K3PO4,solvent_1_MeCN,2,9.19
